ID,LABEL
hamburg_000000_038446,7 8 8 21 17 17 17 17 17 17 33 17 17 26 26 26 33 17 17 17 17 
zurich_000092_000019,7 8 21 21 21 21 21 26 17 21 21 17 26 21 17 33 17 17 21 33 33 21 21 21 21 21 21 17 17 17 26 26 26 26 26 26 26 21 26 26 26 21 26 26 33 33 33 17 33 33 33 33 
strasbourg_000001_042558,7 8 8 26 26 26 17 26 26 17 17 33 17 21 26 17 26 21 26 21 26 26 26 26 21 21 26 26 26 26 21 26 21 26 21 26 33 17 33 21 
frankfurt_000001_062793,7 21 21 17 17 17 17 17 17 17 26 26 26 8 26 17 17 17 26 21 17 8 21 17 17 17 17 17 17 17 26 17 26 17 17 17 17 26 26 8 21 17 17 17 26 17 17 17 17 17 17 17 17 
lindau_000008_000019,7 21 8 8 21 17 17 17 17 17 21 21 17 12 21 21 17 17 21 17 17 21 21 26 26 
stuttgart_000026_000019,7 26 8 8 17 21 17 17 17 18 17 17 17 17 17 17 18 17 17 17 33 17 17 17 21 26 26 26 26 26 
strasbourg_000001_001449,7 8 8 26 26 26 26 
munster_000168_000019,7 21 21 21 17 21 21 8 13 21 17 17 17 17 17 17 17 17 21 17 21 17 21 17 17 21 17 17 26 26 26 26 26 26 26 26 17 17 17 17 17 17 17 17 26 26 26 21 21 21 
frankfurt_000001_064651,7 8 8 21 26 26 17 17 12 21 26 26 17 26 26 26 26 17 12 17 17 8 26 26 26 26 26 21 26 26 26 26 26 26 26 26 17 21 17 12 17 17 17 26 26 26 26 26 26 12 
frankfurt_000001_075984,7 8 8 21 26 26 26 21 21 26 26 17 26 26 33 21 26 17 8 21 17 17 21 17 17 17 17 26 17 21 21 17 17 17 13 33 33 26 26 
munster_000029_000019,7 21 17 21 21 21 17 17 17 17 26 26 26 26 8 26 17 26 17 17 17 17 17 17 17 33 17 17 33 17 33 17 26 26 26 12 8 8 26 33 17 17 17 33 33 17 17 33 33 17 33 33 33 33 33 17 21 17 17 
stuttgart_000167_000019,21 7 21 17 8 21 17 17 21 17 17 26 26 21 8 8 8 26 17 17 17 17 17 17 17 13 18 17 26 26 17 26 17 17 17 26 17 17 18 17 17 17 
bochum_000000_009554,7 8 26 26 26 26 21 17 21 17 17 17 17 17 17 17 17 
bremen_000191_000019,7 8 8 8 21 26 17 17 17 17 17 17 17 21 17 17 17 17 17 21 13 17 17 17 21 17 
strasbourg_000000_027233,7 8 12 21 17 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 17 17 33 17 21 17 
frankfurt_000000_020321,7 8 21 17 21 17 17 26 26 17 26 26 26 17 17 26 17 33 17 17 17 17 26 26 8 26 17 17 17 17 17 17 17 17 17 26 26 26 26 17 17 
monchengladbach_000000_024637,21 7 12 13 8 17 17 8 17 21 17 21 8 17 26 26 8 26 13 17 17 21 8 26 26 26 26 
strasbourg_000000_031323,7 10 8 21 17 17 26 26 26 26 17 17 17 
jena_000058_000019,7 21 21 17 17 8 26 33 26 17 17 26 26 26 26 17 26 26 
strasbourg_000001_034633,12 7 26 17 17 13 8 21 17 33 8 13 21 21 17 
stuttgart_000150_000019,21 8 8 8 21 7 21 26 26 26 26 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 
bremen_000085_000019,7 8 8 21 21 21 26 26 26 21 17 17 17 17 26 26 26 17 17 17 17 17 21 8 17 17 18 17 17 8 33 17 21 26 
hanover_000000_056457,12 8 7 26 21 26 17 21 17 17 26 17 26 26 17 17 17 17 17 17 26 17 17 26 17 26 26 26 17 17 26 17 17 17 17 17 17 26 26 26 17 26 17 17 17 17 17 17 17 17 17 17 33 17 17 26 26 26 26 
stuttgart_000073_000019,7 8 26 8 21 17 17 17 17 21 17 17 17 17 17 17 26 26 26 26 26 26 17 17 17 21 17 17 17 17 8 33 26 26 26 26 26 26 26 26 
hanover_000000_040221,7 8 21 21 21 17 17 12 17 17 17 17 17 17 33 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 8 
frankfurt_000000_017228,7 21 8 33 17 17 17 17 26 26 17 26 26 26 26 17 17 17 17 8 17 17 17 17 17 17 17 17 8 17 17 17 12 26 26 17 17 8 8 17 17 17 17 17 17 8 17 21 
hamburg_000000_024251,7 26 26 26 26 26 26 26 21 26 26 26 26 26 8 8 17 17 17 13 17 17 17 17 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 8 8 8 17 17 17 26 17 17 17 17 17 33 17 17 26 26 
frankfurt_000001_012738,7 8 8 17 17 17 17 21 17 26 17 17 17 33 17 33 13 17 
stuttgart_000044_000019,21 21 7 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 26 26 26 8 13 26 26 26 13 17 13 17 26 
dusseldorf_000039_000019,7 8 21 8 21 17 17 21 17 17 17 17 17 17 17 17 21 26 26 26 26 26 17 26 26 26 26 21 26 21 17 17 33 17 17 8 21 17 21 17 17 17 17 17 17 17 17 18 17 17 17 17 17 21 17 17 17 17 17 8 17 17 21 17 17 17 17 26 21 17 17 18 17 17 
hamburg_000000_092850,7 8 26 26 21 21 17 21 17 17 26 17 17 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 
zurich_000063_000019,17 17 7 8 26 26 17 17 17 21 21 21 21 26 26 26 17 17 26 21 17 21 21 17 26 26 26 26 26 
monchengladbach_000000_018114,7 21 17 17 17 17 17 17 17 17 17 26 26 17 26 21 8 17 17 17 17 17 17 17 17 17 17 17 26 17 17 17 
bremen_000016_000019,7 21 21 26 26 8 17 17 33 17 33 18 17 17 17 26 17 17 8 17 17 26 26 17 17 17 
bremen_000021_000019,7 17 21 21 17 17 21 17 17 21 17 21 17 13 17 17 21 8 17 26 26 21 13 17 17 17 17 17 21 17 17 17 17 17 17 17 17 13 17 17 17 17 33 
krefeld_000000_020933,7 21 21 26 8 17 17 17 17 17 8 8 8 26 17 26 26 26 21 21 21 21 17 21 21 21 33 
strasbourg_000001_052544,7 8 17 33 21 17 17 17 33 
zurich_000054_000019,7 8 8 21 21 26 26 26 26 17 17 17 17 17 17 17 17 13 21 21 17 12 26 26 26 17 21 17 26 26 26 26 8 13 21 26 
cologne_000151_000019,21 7 26 26 26 26 26 17 21 21 17 17 17 17 17 17 17 26 17 26 26 26 26 8 21 17 17 26 26 26 26 17 26 26 17 17 
hamburg_000000_098400,7 21 17 17 21 21 21 17 8 12 21 21 21 21 8 13 13 12 17 13 21 13 17 21 21 21 26 21 21 21 21 21 17 21 21 21 17 17 17 17 17 17 17 17 17 
bremen_000102_000019,7 8 8 26 26 26 33 17 26 26 17 17 33 33 33 33 33 26 33 26 33 26 26 21 17 33 21 
frankfurt_000001_076502,7 8 8 21 21 21 21 26 26 26 26 26 26 26 26 21 26 26 26 17 26 21 17 17 21 17 26 26 26 21 17 17 17 21 17 12 17 17 33 33 26 17 17 17 26 26 21 17 17 26 17 17 17 17 17 17 17 13 
dusseldorf_000189_000019,7 8 21 13 21 17 17 17 17 17 17 17 17 26 26 26 26 26 26 26 26 26 26 17 17 17 26 17 26 17 17 17 17 26 26 26 17 8 26 26 
erfurt_000056_000019,7 8 21 17 17 21 17 17 26 26 26 26 26 26 26 21 17 18 17 17 17 17 17 17 21 17 17 17 
cologne_000072_000019,21 7 26 26 26 26 26 26 21 26 26 17 21 17 26 26 26 17 26 26 26 26 26 26 26 26 26 26 26 26 17 8 26 17 17 17 33 17 
frankfurt_000001_017842,7 8 8 12 12 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 17 17 17 33 33 33 33 17 17 17 17 21 17 17 17 17 17 17 17 21 8 8 21 17 17 17 17 17 17 17 17 17 17 21 17 17 17 17 17 17 26 26 17 26 12 17 17 17 17 26 26 17 17 17 17 17 17 17 26 26 26 26 26 26 26 17 17 17 17 
cologne_000045_000019,7 17 17 17 26 8 17 17 17 17 26 26 26 26 26 26 26 26 17 26 17 17 17 21 26 26 17 17 26 26 26 26 
strasbourg_000000_023064,7 8 8 8 8 33 21 21 21 33 33 13 33 21 17 17 17 17 26 21 26 26 17 17 17 12 26 33 17 12 17 17 8 17 21 17 17 17 17 8 17 10 
erfurt_000061_000019,7 8 8 8 21 12 17 17 21 17 17 17 17 12 12 26 26 26 26 
bremen_000135_000019,7 21 8 12 21 17 17 8 21 26 26 17 17 17 17 17 17 33 17 21 12 17 26 17 26 13 26 17 26 26 17 17 8 17 17 17 26 
frankfurt_000001_038645,7 8 8 8 21 10 17 17 17 17 17 26 17 17 17 12 26 17 17 17 17 17 17 17 21 17 17 17 26 17 21 17 17 17 17 33 33 33 26 21 33 17 26 17 17 26 17 33 
bremen_000074_000019,7 8 8 21 21 17 33 17 17 33 17 
krefeld_000000_006274,7 7 8 26 21 17 13 13 13 13 13 13 13 13 13 26 26 33 17 17 17 26 17 8 17 
stuttgart_000082_000019,7 8 8 8 8 21 21 12 17 21 17 13 17 26 26 17 17 17 17 17 17 17 17 26 26 17 17 17 
zurich_000001_000019,7 26 26 26 8 13 17 21 12 17 17 17 17 17 17 17 17 17 26 17 17 17 26 26 17 26 26 26 17 12 17 8 
strasbourg_000001_017540,7 8 8 12 21 21 8 21 21 26 21 21 13 17 17 26 21 17 13 33 13 17 17 
bremen_000209_000019,7 21 21 21 17 26 26 26 26 21 21 21 26 26 26 26 26 26 17 21 21 33 21 17 17 21 26 8 17 17 17 26 26 21 8 26 26 12 21 17 8 33 17 17 21 21 21 12 8 8 17 8 26 26 17 17 17 21 
hamburg_000000_037036,7 17 17 21 21 21 17 21 21 17 8 13 17 8 17 8 17 13 13 17 17 26 26 26 26 26 26 26 26 26 17 17 17 17 17 17 17 17 17 17 26 
strasbourg_000000_034097,8 12 7 8 33 8 8 17 33 
cologne_000104_000019,21 7 17 17 17 17 17 17 17 17 8 17 17 17 17 17 17 17 17 26 26 26 26 26 
strasbourg_000001_062691,21 13 7 8 8 8 17 17 17 21 8 13 26 26 26 26 17 17 17 17 17 17 17 17 17 17 33 33 33 8 
cologne_000133_000019,21 21 17 7 8 17 26 26 17 26 17 17 26 17 17 17 17 17 17 17 26 17 17 17 17 17 26 26 26 26 26 17 
zurich_000036_000019,7 21 8 17 17 17 17 17 26 26 26 12 21 17 21 8 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 26 26 26 26 26 26 26 26 
hamburg_000000_026675,7 17 26 8 26 26 26 21 26 26 26 26 26 26 17 26 26 17 21 26 26 26 21 26 33 17 33 33 33 17 17 
bremen_000043_000019,7 21 21 17 26 17 17 8 17 17 17 17 8 21 17 17 26 26 17 26 17 
hanover_000000_014319,7 8 33 17 21 17 17 21 17 26 21 26 33 17 17 26 26 33 17 17 17 26 17 26 17 21 21 33 
cologne_000010_000019,7 21 17 26 17 17 17 26 17 26 21 8 26 26 26 21 17 17 17 26 26 26 26 26 26 26 26 21 21 17 17 17 
strasbourg_000000_034040,12 7 8 8 26 
zurich_000115_000019,7 8 8 21 21 21 26 26 26 26 26 26 26 26 26 26 26 26 33 17 17 17 17 12 12 12 21 17 17 17 17 17 17 17 17 21 21 21 21 13 21 17 17 17 17 17 21 17 
erfurt_000034_000019,21 13 12 8 7 17 17 26 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 33 17 21 
hanover_000000_005599,7 17 21 21 17 17 17 17 17 17 17 17 17 17 26 17 26 8 33 17 17 17 8 8 8 17 17 17 17 17 17 21 33 17 17 17 17 17 21 17 17 21 17 21 17 17 17 17 17 33 33 26 26 26 21 17 26 17 17 17 26 26 26 26 26 26 26 26 26 21 21 
strasbourg_000001_049399,7 8 8 8 8 10 8 8 21 26 26 17 17 17 8 17 17 17 17 17 33 17 17 17 17 26 26 17 17 17 17 17 17 17 
hamburg_000000_098616,7 8 21 21 18 17 17 13 13 13 13 13 13 13 13 17 17 17 17 13 
krefeld_000000_028638,7 21 21 8 8 17 17 33 17 26 26 17 17 8 17 26 26 26 
monchengladbach_000000_028216,7 21 21 8 13 12 17 26 8 21 17 13 17 8 17 13 21 12 13 13 13 8 8 21 26 21 13 17 21 17 8 
bremen_000160_000019,7 8 8 8 17 21 21 26 21 21 13 12 13 21 17 26 12 13 26 
ulm_000048_000019,8 7 8 21 26 26 26 26 26 26 26 17 8 17 17 21 17 17 17 17 17 17 21 17 17 17 17 17 17 17 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 17 21 17 17 17 17 17 17 17 26 17 17 17 17 8 17 17 26 26 17 12 14 14 14 14 14 14 14 14 14 14 14 17 14 26 17 17 26 26 
hamburg_000000_054220,7 8 8 12 21 17 17 26 17 17 26 26 26 26 26 26 17 26 13 17 26 33 17 17 17 17 17 17 17 26 26 26 26 
bremen_000157_000019,7 8 8 13 21 26 26 26 10 21 13 21 17 21 17 17 17 17 
strasbourg_000001_009795,7 8 13 21 13 13 21 17 17 17 17 33 33 17 33 17 17 13 33 17 17 33 33 21 21 21 17 17 17 17 17 33 17 26 26 17 17 26 17 26 17 17 26 26 26 26 26 26 33 17 17 26 26 33 33 17 26 26 26 
erfurt_000003_000019,7 8 21 13 26 21 26 17 17 26 26 21 17 26 21 21 17 26 26 21 21 13 21 26 21 17 21 17 21 13 17 17 17 21 8 33 12 8 8 21 17 13 21 17 21 12 
hamburg_000000_055894,7 8 8 26 26 26 17 17 17 21 17 21 21 21 21 21 21 21 21 21 21 17 17 17 21 21 17 17 33 17 17 17 
cologne_000027_000019,7 8 8 21 21 17 13 17 17 17 17 17 21 17 17 17 21 21 17 17 12 17 33 26 17 17 17 17 17 17 17 26 17 17 21 13 26 26 26 13 17 26 26 33 
hamburg_000000_058591,7 8 8 8 21 21 21 21 21 21 17 17 17 26 17 17 17 17 17 17 26 26 17 17 17 21 17 17 26 17 26 17 21 17 17 21 17 21 26 17 17 26 21 17 17 17 21 21 26 26 26 21 26 26 26 17 17 17 21 17 21 21 21 17 17 13 17 17 17 17 17 17 17 17 26 
weimar_000006_000019,7 8 8 21 26 26 17 17 26 17 21 21 17 17 17 17 33 33 17 17 33 17 17 26 
tubingen_000043_000019,7 8 21 21 13 17 17 21 21 21 21 33 33 
dusseldorf_000123_000019,7 8 8 8 26 26 26 17 21 26 26 21 26 17 17 21 26 21 21 17 21 17 17 33 17 17 17 17 17 17 17 21 17 17 26 
hamburg_000000_065604,7 8 8 26 26 8 8 21 21 17 17 17 21 17 13 17 8 26 26 17 17 13 17 17 12 33 13 17 17 17 21 26 13 21 17 26 17 26 26 26 26 26 26 21 17 26 8 26 17 13 26 21 17 26 17 13 17 18 
jena_000056_000019,7 8 8 26 17 17 17 17 17 17 26 17 21 17 33 26 
hanover_000000_014537,7 8 8 8 21 26 17 26 26 26 17 17 17 26 17 17 17 17 17 17 26 26 21 26 26 26 17 26 17 17 17 17 17 26 17 26 26 26 26 17 26 17 17 17 17 17 26 17 
frankfurt_000000_005543,10 7 8 21 8 21 17 17 21 26 26 17 17 21 17 26 21 21 17 21 17 26 26 21 26 17 21 26 17 21 17 17 17 17 17 17 17 21 17 17 17 17 17 17 12 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 17 17 18 17 17 17 17 17 17 21 17 17 17 17 17 13 17 17 17 17 17 17 17 17 17 26 26 26 26 17 17 17 
aachen_000063_000019,21 7 17 21 13 12 8 8 8 26 17 17 17 17 17 17 17 17 17 17 17 26 26 26 26 21 26 17 17 17 17 21 
munster_000010_000019,7 8 8 21 26 26 21 26 26 8 21 26 17 26 21 26 26 17 17 17 26 26 26 26 33 33 17 26 26 26 26 26 33 17 17 17 26 26 8 17 17 21 26 8 17 21 21 17 33 33 33 21 33 
munster_000027_000019,7 17 21 26 8 17 17 26 26 26 8 26 26 26 17 17 8 21 17 26 21 26 17 26 26 26 26 26 26 17 21 17 26 17 17 8 21 21 12 17 17 17 26 26 21 33 33 33 33 33 33 
hamburg_000000_080878,7 21 21 26 26 26 26 26 26 26 26 26 26 21 17 17 8 17 26 26 26 26 26 26 26 26 26 26 26 8 17 17 17 26 26 26 
hanover_000000_048274,7 17 17 8 21 17 17 17 21 17 17 17 17 17 17 21 21 17 17 17 17 17 17 17 17 17 17 8 17 17 26 26 26 26 17 17 17 26 17 26 17 17 17 17 17 
strasbourg_000000_013574,7 8 8 8 17 17 17 17 13 21 17 17 17 21 26 33 17 26 17 17 17 17 17 17 17 17 21 17 12 
jena_000061_000019,7 17 17 21 26 17 26 26 26 26 26 26 26 26 26 26 26 21 12 13 17 17 17 26 12 8 26 12 17 26 21 13 13 8 17 17 26 26 26 26 17 
stuttgart_000169_000019,21 7 8 8 8 21 21 17 17 17 17 21 17 21 17 17 17 26 26 26 26 26 17 17 17 26 26 26 26 17 18 26 26 17 17 17 17 18 8 17 
aachen_000054_000019,21 17 17 7 8 21 21 17 21 26 17 26 17 17 17 17 17 17 8 17 21 21 17 26 17 17 17 17 17 17 26 26 17 26 26 26 26 26 26 17 
weimar_000031_000019,7 8 8 33 21 17 21 8 
krefeld_000000_008305,7 8 8 17 26 21 17 26 26 21 26 26 26 17 17 26 17 26 26 17 26 17 
tubingen_000074_000019,7 21 8 8 17 17 17 21 26 26 26 26 26 17 17 17 17 17 17 17 17 17 17 26 13 26 21 26 26 33 21 
dusseldorf_000114_000019,7 8 8 21 17 17 17 17 21 21 17 21 18 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 17 17 21 12 13 17 17 17 17 17 26 21 26 26 21 
frankfurt_000001_011162,7 21 8 17 33 17 17 17 17 17 17 17 26 17 8 21 17 17 17 18 17 17 17 17 17 26 17 
bochum_000000_021606,7 8 8 8 26 26 26 21 17 21 17 17 17 17 17 17 17 17 17 26 26 21 26 26 17 17 26 17 26 17 26 21 26 26 17 26 17 17 26 26 26 17 26 17 17 17 17 33 26 17 17 17 17 
munster_000104_000019,7 8 21 17 17 13 26 21 21 17 17 21 17 17 17 21 26 26 26 26 26 21 8 8 17 17 26 33 17 33 17 26 21 26 26 21 26 26 33 33 33 17 26 21 17 
strasbourg_000000_034652,7 17 8 17 13 7 21 21 21 21 26 26 26 26 13 17 8 
krefeld_000000_024604,7 21 17 17 26 26 26 26 26 26 26 26 8 26 17 21 17 17 17 26 26 8 26 26 
weimar_000112_000019,7 8 8 13 21 17 17 26 26 26 17 17 17 17 26 26 26 17 17 13 
dusseldorf_000037_000019,7 8 17 21 21 17 17 21 21 17 21 33 33 17 17 17 17 21 17 8 33 33 17 13 12 17 17 17 13 26 17 21 17 17 17 8 17 17 17 
strasbourg_000000_033129,7 8 8 17 21 21 21 12 13 17 17 17 17 17 17 17 17 17 17 17 21 8 26 26 26 17 26 26 26 26 17 26 26 26 26 33 21 17 
frankfurt_000001_082087,7 8 8 8 21 21 17 26 17 8 17 26 26 26 26 26 17 17 17 17 26 26 8 26 26 26 26 17 17 17 17 10 17 10 17 17 17 13 17 33 13 33 13 21 33 13 13 17 33 33 13 8 10 13 
weimar_000125_000019,7 21 21 12 8 12 21 26 26 12 17 21 26 26 26 26 26 21 21 21 17 17 21 21 21 21 13 12 21 26 26 26 26 26 26 8 17 26 26 26 
dusseldorf_000000_000019,7 21 21 26 26 21 26 21 26 26 26 21 26 21 17 26 26 26 17 26 21 26 17 17 17 13 13 17 17 17 26 26 21 26 26 17 17 21 26 17 17 21 8 13 13 17 17 17 21 
aachen_000140_000019,7 8 8 8 21 17 26 26 17 17 17 26 17 17 26 26 26 17 17 17 21 17 26 21 26 17 26 21 17 17 17 26 26 26 17 17 17 26 21 17 21 21 17 17 17 17 26 26 26 26 17 21 17 17 17 17 17 17 33 17 17 17 21 17 
krefeld_000000_023143,7 8 8 8 21 26 17 17 17 17 17 17 17 26 26 26 26 26 26 17 17 17 17 13 17 17 21 26 
munster_000133_000019,21 21 26 17 17 17 26 21 21 21 21 21 26 26 21 26 21 8 21 21 17 21 21 21 21 21 21 21 21 12 17 21 17 17 33 
munster_000072_000019,7 8 8 21 17 17 21 21 26 26 26 17 21 21 21 17 17 17 26 26 26 26 26 26 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 17 21 17 17 17 17 
jena_000034_000019,7 8 17 13 13 17 
aachen_000001_000019,21 21 7 8 7 8 26 26 26 8 17 17 17 17 17 26 21 21 17 17 17 17 17 12 17 17 17 17 26 26 26 26 21 21 21 21 17 17 17 17 13 17 8 17 17 12 17 21 8 21 26 26 26 17 26 17 26 26 26 17 17 
tubingen_000021_000019,21 7 17 21 8 26 21 21 21 21 17 17 17 17 17 26 26 26 21 17 21 17 17 17 17 17 21 8 12 21 17 17 21 21 26 26 26 26 26 17 17 33 21 
dusseldorf_000141_000019,8 7 8 8 17 17 17 21 17 17 17 26 26 17 33 33 17 17 33 17 17 17 8 26 26 26 17 21 21 26 13 17 26 8 17 17 21 21 
weimar_000064_000019,7 8 8 33 17 33 17 17 21 26 26 26 17 33 17 13 12 21 12 13 17 17 
frankfurt_000001_044413,7 8 8 21 17 21 17 17 17 17 17 17 17 17 17 17 26 17 17 17 21 17 17 21 21 21 21 17 21 26 26 17 17 17 17 17 17 17 17 33 17 21 17 26 26 
hanover_000000_010553,7 8 21 8 17 17 26 26 17 17 17 17 17 17 17 26 33 26 26 33 
tubingen_000016_000019,21 21 7 21 8 26 17 21 13 26 26 21 26 26 26 17 17 21 26 8 21 17 26 21 8 17 21 13 17 26 26 21 21 26 26 26 26 26 26 26 21 17 17 21 17 21 26 26 21 21 17 26 26 26 17 17 17 17 17 17 17 17 17 17 21 17 33 
dusseldorf_000176_000019,7 8 8 8 21 26 17 17 8 17 17 17 12 12 26 8 17 21 26 21 17 26 26 26 17 26 26 26 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 
weimar_000053_000019,7 8 8 21 21 13 13 21 13 17 17 17 17 21 21 12 13 12 17 21 12 17 21 26 12 26 26 26 
jena_000003_000019,7 7 8 17 21 17 17 21 17 21 21 17 8 26 26 26 21 17 21 13 17 21 13 17 17 26 17 21 17 
strasbourg_000001_049776,7 8 21 26 26 21 26 26 8 26 26 26 26 26 26 26 26 26 17 26 17 17 33 33 
aachen_000036_000019,7 8 17 21 8 21 17 26 26 26 26 17 21 17 17 17 17 17 17 33 17 
strasbourg_000001_052430,7 8 17 17 33 17 17 17 17 17 17 17 17 17 17 
munster_000045_000019,7 8 8 21 8 8 8 17 21 17 17 26 26 17 33 17 33 17 17 17 17 26 17 26 26 33 33 33 33 
hamburg_000000_038729,7 8 21 17 26 17 17 17 17 17 17 17 17 33 33 33 17 17 8 17 17 26 17 21 26 17 21 17 17 13 13 33 17 17 21 
bochum_000000_014332,17 7 21 8 8 17 17 17 17 26 26 26 17 17 17 17 17 17 17 17 17 17 21 17 17 17 26 26 26 26 17 26 17 26 17 18 17 
hamburg_000000_004985,7 8 8 21 17 26 26 17 12 13 26 26 17 17 17 26 17 17 17 17 17 17 17 26 26 26 17 17 17 26 26 26 26 26 26 26 26 26 26 26 26 17 17 26 17 17 17 17 26 26 26 17 17 
dusseldorf_000055_000019,7 21 17 17 17 17 8 8 17 21 17 17 17 17 17 21 17 26 8 21 17 13 26 17 17 17 17 17 17 17 17 21 26 26 17 
tubingen_000135_000019,21 7 17 17 17 8 26 17 17 8 17 17 17 17 17 17 21 17 21 17 21 21 21 21 21 12 13 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 8 26 26 26 17 17 21 
hamburg_000000_068693,17 21 21 21 21 7 8 17 21 17 17 26 26 26 26 26 26 26 17 26 26 26 17 26 26 26 26 26 17 26 17 17 17 26 17 17 17 17 17 17 26 26 26 26 26 26 17 26 26 8 17 17 17 13 33 17 33 33 17 17 17 17 17 17 17 17 8 12 12 13 13 13 13 13 13 13 21 26 
aachen_000115_000019,7 8 26 26 17 26 17 26 26 8 26 17 17 26 21 17 17 33 17 17 17 17 8 17 17 17 17 17 17 17 17 17 8 17 17 21 33 17 26 17 17 26 17 
stuttgart_000028_000019,21 17 7 8 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 26 8 17 13 17 17 17 17 17 17 17 17 17 17 17 17 26 26 17 17 17 17 17 17 17 26 26 26 26 26 26 26 
hamburg_000000_002338,7 8 8 8 21 26 26 26 26 21 21 13 21 17 17 17 21 21 17 26 26 26 26 26 17 8 17 26 21 17 17 17 17 17 21 17 26 17 
lindau_000006_000019,7 13 21 17 21 17 21 8 21 8 26 26 17 17 17 17 17 17 17 26 26 21 8 8 21 17 17 13 17 17 17 13 13 21 21 21 13 21 21 13 17 26 26 26 26 26 26 
frankfurt_000001_029600,7 17 21 8 21 21 21 26 17 17 17 21 21 17 17 17 17 17 12 26 26 26 26 26 26 13 26 26 26 26 26 26 
bochum_000000_015038,7 8 21 21 8 21 21 21 17 26 17 17 17 17 17 26 26 26 17 17 17 17 26 21 17 17 17 17 17 17 17 17 26 17 17 26 17 33 21 17 18 21 17 17 
monchengladbach_000000_001294,7 8 8 17 21 13 12 17 21 12 17 17 17 21 21 21 21 21 26 17 17 17 17 17 17 17 17 26 21 17 17 17 17 26 17 17 17 26 17 17 17 12 21 21 
munster_000166_000019,21 7 8 8 21 17 26 26 17 21 17 17 17 17 17 26 17 17 21 17 17 26 26 8 17 17 17 17 17 17 17 17 17 26 17 17 17 26 17 8 17 26 26 17 33 17 33 33 
hamburg_000000_088983,7 8 21 26 26 26 26 26 26 26 21 26 26 26 21 26 33 33 26 8 33 26 26 26 17 26 26 26 17 33 17 17 17 17 33 33 33 33 33 17 17 17 26 26 21 21 17 
bremen_000294_000019,7 8 21 17 17 17 17 17 17 17 17 26 26 26 26 26 12 26 33 21 13 17 17 17 26 
munster_000151_000019,7 8 8 8 17 21 17 17 17 17 17 26 26 26 26 17 17 17 17 17 17 26 17 17 33 33 33 33 
aachen_000122_000019,7 8 8 17 21 26 26 18 17 17 8 26 26 17 26 26 17 21 17 17 26 26 26 26 21 26 26 17 17 26 26 26 17 17 26 26 17 26 26 
hanover_000000_023614,7 17 8 8 21 21 21 21 21 17 12 17 21 21 33 33 26 17 17 17 17 17 17 17 17 17 13 12 21 17 17 26 17 17 26 26 17 26 26 26 21 26 21 21 21 17 17 26 26 17 17 26 17 17 17 26 26 26 17 17 33 17 17 17 17 17 17 17 17 17 17 33 33 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 8 17 
jena_000117_000019,7 8 8 12 13 12 21 17 17 17 17 26 26 17 17 17 17 17 26 26 26 17 26 17 26 13 13 17 26 
strasbourg_000001_015974,21 13 17 21 21 13 12 7 21 8 21 21 33 17 17 17 17 17 17 17 17 17 17 17 17 26 26 26 26 26 26 17 17 17 17 17 17 17 13 17 17 17 17 17 12 17 17 13 17 17 17 33 33 33 33 33 17 17 13 12 17 26 26 26 26 26 
dusseldorf_000062_000019,7 8 8 8 8 8 21 21 17 26 26 17 26 26 17 17 17 17 21 17 17 17 21 
tubingen_000102_000019,21 21 21 7 8 17 17 13 17 26 26 26 26 26 26 26 26 8 21 13 21 17 17 17 26 26 21 21 13 13 13 26 33 26 
darmstadt_000083_000019,7 8 17 13 12 12 21 26 21 12 26 26 26 26 26 12 21 12 33 21 26 17 17 17 17 17 17 17 17 17 17 26 17 17 17 17 17 13 
munster_000091_000019,7 8 8 8 21 17 26 17 26 26 17 17 17 21 21 21 26 26 21 17 21 21 17 26 26 33 17 17 17 17 26 26 26 33 33 26 33 33 
monchengladbach_000000_026602,7 21 8 17 26 17 21 17 17 17 13 12 12 12 21 17 17 21 8 13 12 17 17 
ulm_000001_000019,7 8 8 8 21 17 17 21 12 21 17 17 26 17 26 26 26 17 17 21 17 21 21 21 13 21 26 26 21 21 26 26 12 17 17 17 21 13 13 17 13 13 13 12 13 13 13 26 13 13 13 17 26 26 26 26 21 13 17 26 26 12 13 13 13 13 13 13 12 13 17 
